,Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
60,SGDJ,Sprott Junior Gold Miners ETF,Equity,"US$47,095,995.00 ",10.90%,"9,731",US$27.71 ,0.54%,No,No,8.55%,7.87%,-11.23%,43.47%,,"(US$78,895.00)","(US$1,346,472.50)","(US$78,895.00)","(US$75,112,332.50)","US$44,970,460.50 ","US$72,659,435.54 ",Materials,2015-03-31,0.57%,,US$0.00 ,21/12/2017,US$0.05 ,0.00%,18.1,-0.44,36,58.78%,35%,15%,1099.0,US$23.55 ,US$27.56 ,US$27.36 ,US$27.90 ,68.07,,B-,B+,,C,,,4.34,9.30%,14.90%,640.91,0.00%,0.00%
61,HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,Equity,"US$46,832,935.00 ",6.93%,"29,287",US$25.32 ,-0.08%,No,No,0.84%,5.06%,-5.17%,32.46%,,US$0.00 ,US$0.00 ,US$0.00 ,"(US$50,669,933.00)","US$33,154,359.50 ","US$33,154,359.50 ",Foreign Large Cap Equities,2015-06-29,0.35%,,US$0.59 ,28/12/2018,US$0.21 ,2.35%,14.31,0.81,2,100.00%,35%,15%,1099.0,US$23.97 ,US$25.52 ,US$25.30 ,US$25.35 ,59.28,C+,C+,A-,,,C+,C,,,,,,
63,YMLP,VanEck Vectors High Income MLP ETF,Equity,"US$43,690,908.00 ",14.75%,"11,863",US$19.68 ,1.08%,No,No,3.69%,8.37%,-13.12%,23.24%,-64.49%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$8,110,328.00)","(US$33,854,378.30)","US$66,250,121.70 ",MLPs,2012-03-12,0.82%,,US$1.94 ,9/11/2018,US$0.34 ,9.95%,9.03,1.2,19,68.45%,35%,15%,1099.0,US$18.06 ,US$19.60 ,US$19.61 ,US$19.73 ,62.15,A,B+,A-,C,A+,A+,B,,,,,,
64,IQDY,FlexShares International Quality Dividend Dynamic Index Fund,Equity,"US$42,956,249.00 ",9.92%,"33,506",US$23.88 ,-0.08%,No,No,1.73%,7.74%,-16.47%,28.96%,10.38%,"US$9,372,664.00 ","US$9,372,664.00 ","US$9,372,664.00 ","(US$26,339,909.00)","(US$5,937,179.00)","US$36,119,961.10 ",Large Cap Value Equities,2013-04-12,0.47%,,US$1.30 ,21/12/2018,US$0.28 ,5.49%,15.23,0.91,156,18.01%,35%,15%,1099.0,US$21.98 ,US$24.02 ,US$23.84 ,US$23.94 ,63.35,B+,A-,B,,C+,A,B,5.86,15.16%,61.57%,262.41,9.42%,3.77%
66,CNCR,Loncar Cancer Immunotherapy ETF,Equity,"US$41,930,200.00 ",10.55%,"17,958",US$20.86 ,0.97%,No,No,2.53%,7.14%,-25.58%,2.10%,,"US$1,020,855.00 ",US$0.00 ,"US$1,947,620.00 ","US$10,500,475.00 ","US$33,499,385.00 ","US$52,984,115.00 ",Health & Biotech Equities,2015-10-13,0.79%,,US$0.00 ,28/12/2017,US$0.35 ,0.00%,14.87,1.97,26,46.68%,39%,20%,1099.0,US$19.49 ,US$21.35 ,US$20.71 ,US$21.01 ,54.98,,,C,,,,,4.74,47.55%,26.36%,24.79,3.81%,4.83%
67,CID,VictoryShares International High Dividend Volatility Weighted ETF,Equity,"US$41,262,078.00 ",6.64%,"17,052",US$31.87 ,-0.19%,No,No,0.63%,4.44%,-11.15%,16.97%,,"(US$3,247,813.00)","(US$6,303,350.00)","(US$3,247,813.00)","US$5,490,626.00 ","US$25,553,980.00 ","US$40,269,025.00 ",Foreign Large Cap Equities,2015-08-19,0.45%,,US$1.50 ,16/1/2019,US$0.01 ,4.69%,11.98,0.72,101,17.53%,35%,15%,1099.0,US$30.50 ,US$32.05 ,US$31.76 ,US$31.97 ,59.88,,B-,B,,,C,,6.78,88.73%,88.82%,552.11,13.63%,5.36%
68,CRAK,VanEck Vectors Oil Refiners ETF,Equity,"US$40,852,695.00 ",8.38%,"21,340",US$29.09 ,-1.05%,No,No,0.66%,5.32%,-4.18%,64.89%,,"(US$10,927,178.50)","(US$1,431,132.50)","(US$5,624,988.50)","US$20,857,206.50 ","US$40,611,825.00 ","US$42,502,293.50 ",Energy Equities,2015-08-18,0.59%,,US$0.65 ,20/12/2018,US$0.65 ,2.21%,8.68,1.03,26,60.51%,35%,15%,1099.0,US$27.57 ,US$29.34 ,US$28.99 ,US$29.26 ,55.92,,,B-,,,,,5.42,78.05%,45.67%,365.03,4.65%,3.41%
72,IDHQ,Invesco S&P International Developed Quality ETF,Equity,"US$38,709,580.00 ",8.19%,"11,797",US$22.12 ,0.45%,No,No,1.56%,7.07%,-8.97%,24.22%,28.63%,"US$2,122,106.00 ",US$0.00 ,"US$2,122,106.00 ","US$8,250,746.00 ","US$14,343,567.50 ","US$14,068,592.50 ",Foreign Large Cap Equities,2007-06-13,0.29%,,US$0.55 ,24/12/2018,US$0.10 ,2.48%,16.03,0.7,256,29.38%,15%,35%,1099.0,US$20.65 ,US$22.20 ,US$22.09 ,US$22.19 ,61.37,C+,C+,B-,B,C+,B-,A-,6.94,92.88%,91.42%,114.75,13.77%,9.74%
73,GOEX,Global X Gold Explorers ETF,Equity,"US$35,719,482.00 ",11.13%,"9,444",US$22.06 ,-0.32%,No,No,7.09%,6.75%,-2.39%,96.38%,36.09%,"(US$1,071,210.00)","(US$1,071,210.00)","(US$1,071,210.00)","(US$10,446,975.00)","US$7,724,847.50 ","US$17,058,381.66 ",Materials,2010-11-03,0.66%,,US$0.00 ,28/12/2016,US$8.05 ,0.00%,32.51,-0.27,48,46.42%,39%,20%,1099.0,US$19.11 ,US$21.99 ,US$21.84 ,US$22.27 ,68.76,,,,,,,,4.59,17.44%,20.43%,534.26,0.00%,0.00%
74,DBEZ,Xtrackers MSCI EMU Hedged Equity ETF,Equity,"US$35,464,674.00 ",6.92%,"11,313",US$28.29 ,0.00%,No,No,0.18%,4.89%,-7.24%,23.83%,,"(US$2,787,211.00)",US$0.00 ,"(US$2,787,211.00)","(US$10,493,553.50)","(US$52,683,414.50)","US$29,634,761.50 ",Europe Equities,2014-12-10,0.45%,,US$0.68 ,19/12/2018,US$0.18 ,2.39%,12.86,0.78,705,19.67%,35%,15%,1099.0,US$26.77 ,US$28.60 ,US$28.23 ,US$28.32 ,58.69,A-,B-,B+,,B-,A,A,7.02,52.89%,92.82%,164.52,14.47%,6.19%
76,FPA,First Trust Asia Pacific ex-Japan AlphaDEX Fund,Equity,"US$32,896,637.00 ",10.14%,"6,914",US$29.98 ,-0.73%,No,No,0.71%,7.96%,-18.28%,24.90%,30.88%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$16,558,017.50)","(US$1,683,787.50)","(US$28,864,934.47)",Asia Pacific Equities,2011-04-20,0.80%,,US$0.76 ,18/12/2018,US$0.19 ,2.55%,8.21,0.85,101,18.31%,35%,15%,1099.0,US$27.90 ,US$30.31 ,US$29.89 ,US$30.02 ,61.79,C+,B+,C,C+,B,C,B+,5.13,61.87%,36.67%,371.33,2.45%,7.08%
78,LVL,Invesco S&P Global Dividend Opportunities Index ETF,Equity,"US$31,552,358.00 ",6.28%,"8,715",US$10.91 ,0.37%,No,No,1.77%,5.15%,-2.95%,47.96%,9.27%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$25,619,341.60)","(US$29,840,861.60)","(US$39,670,717.60)",Large Cap Blend Equities,2007-06-25,0.64%,,US$0.37 ,24/12/2018,US$0.07 ,3.35%,16.21,0.9,99,22.38%,35%,15%,1099.0,US$10.35 ,US$10.90 ,US$10.88 ,US$10.94 ,62.2,B-,B+,C,C+,B+,A,B-,6.12,49.80%,70.66%,236.72,4.32%,7.17%
81,EUMV,iShares Edge MSCI Min Vol Europe ETF,Equity,"US$31,148,654.00 ",4.40%,"13,400",US$23.94 ,0.34%,No,No,1.53%,3.30%,-6.71%,13.58%,,"US$7,072,183.00 ",US$0.00 ,"US$7,072,183.00 ","US$2,493,439.00 ","US$9,770,330.00 ","US$26,861,830.00 ",Europe Equities,2014-06-03,0.25%,,US$0.67 ,18/12/2018,US$0.20 ,2.82%,17.82,0.59,203,15.01%,35%,15%,1099.0,US$23.11 ,US$23.96 ,US$23.91 ,US$23.97 ,60.58,A,C+,A,B+,A+,B,A-,7.3,79.91%,96.48%,112.89,11.24%,7.21%
82,CIL,VictoryShares International Volatility Weighted ETF,Equity,"US$31,061,545.00 ",7.25%,"8,751",US$36.85 ,-0.24%,No,No,0.96%,4.96%,-11.65%,26.72%,,"US$3,359,934.50 ","(US$1,811,659.00)","(US$33,362.50)","US$12,226,429.50 ","US$16,887,162.50 ","US$26,908,612.50 ",Foreign Large Cap Equities,2015-08-19,0.45%,,US$0.98 ,19/12/2018,US$0.07 ,2.66%,13.69,0.9,502,5.44%,35%,15%,1099.0,US$34.54 ,US$37.29 ,US$36.78 ,US$36.94 ,59.44,,B-,B,,,C,,6.51,64.25%,82.02%,228.76,10.12%,7.77%
85,VEGI,iShares MSCI Global Agriculture Producers ETF,Equity,"US$29,894,145.00 ",9.14%,"4,068",US$28.37 ,0.11%,No,No,1.12%,6.41%,-4.80%,43.06%,23.11%,US$0.00 ,US$0.00 ,US$0.00 ,"US$139,954.00 ","(US$2,481,487.00)","(US$9,968,987.00)",Large Cap Blend Equities,2012-01-31,0.39%,Fidelity,US$0.52 ,18/12/2018,US$0.28 ,1.85%,18.25,0.89,141,55.85%,35%,15%,1099.0,US$26.76 ,US$28.59 ,,,59.73,A,B-,A,A,A,C,A,5.55,0.00%,50.53%,498.42,3.00%,9.52%
87,QWLD,SPDR MSCI World StrategicFactors ETF,Equity,"US$29,399,730.00 ",7.29%,"2,182",US$73.57 ,0.01%,No,No,1.63%,5.89%,-4.59%,37.84%,,US$0.00 ,US$0.00 ,US$0.00 ,"US$38,098.00 ","US$19,660,695.00 ","US$19,660,695.00 ",Large Cap Growth Equities,2014-06-04,0.30%,,US$1.60 ,21/12/2018,US$0.97 ,2.19%,15.25,0.75,1120,13.47%,35%,15%,1099.0,US$69.30 ,US$73.72 ,US$73.56 ,US$73.58 ,60.6,B,C,A-,,,B,A-,5.98,59.58%,65.65%,205.16,10.74%,6.51%
88,PSAU,Invesco Global Gold and Precious Metals ETF,Equity,"US$28,444,995.00 ",8.96%,"18,527",US$18.98 ,-0.63%,No,No,6.57%,6.57%,-4.28%,58.45%,-0.88%,"(US$865,744.50)",US$0.00 ,"(US$865,744.50)","(US$449,367.50)","US$2,969,484.00 ","US$7,637,427.00 ",Materials,2008-09-18,0.75%,Charles Schwab,US$0.11 ,24/12/2018,US$0.01 ,0.57%,25.25,-0.13,54,55.67%,35%,15%,1099.0,US$16.67 ,US$18.85 ,US$18.76 ,US$19.14 ,68.67,C,B,C,C+,B-,C+,A-,5.21,52.33%,39.10%,462.24,2.63%,0.01%
89,BJK,VanEck Vectors Gaming ETF,Equity,"US$28,333,512.00 ",14.61%,"11,368",US$37.85 ,0.58%,No,No,3.22%,10.74%,-20.82%,34.84%,-12.13%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$23,070,277.00)","US$5,688,912.50 ","(US$40,629,518.50)",Consumer Discretionary Equities,2008-01-22,0.65%,,US$1.13 ,20/12/2018,US$1.13 ,3.01%,14.91,1.13,43,56.02%,35%,15%,1099.0,US$34.11 ,US$37.73 ,US$37.79 ,US$37.88 ,64.42,B,B,C+,B,B-,A+,B,5.16,51.11%,37.48%,66.12,98.45%,0.00%
90,GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund,Equity,"US$26,533,176.00 ",13.14%,"4,161",US$44.16 ,-0.34%,No,No,1.87%,11.01%,-15.62%,49.37%,27.14%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,606,324.50)","US$13,665,316.00 ","US$12,264,468.76 ",Alternative Energy Equities,2009-11-16,0.70%,,US$0.50 ,18/12/2018,US$0.01 ,1.13%,18.07,0.95,51,60.55%,35%,15%,1099.0,US$39.65 ,US$44.49 ,,,63.47,C,C,C+,A+,B-,C,B-,6.64,88.18%,85.04%,116.2,4.80%,21.82%
91,NLR,VanEck Vectors Uranium+Nuclear Energy ETF,Equity,"US$26,038,300.00 ",1.37%,"3,340",US$50.25 ,-0.97%,No,No,0.52%,-0.44%,7.69%,24.58%,24.15%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,606,938.50)","(US$17,410,169.00)","(US$47,104,319.57)",Alternative Energy Equities,2007-08-13,0.61%,,US$1.94 ,20/12/2018,US$1.94 ,3.81%,15.56,0.34,26,61.13%,35%,15%,1099.0,US$48.66 ,US$50.91 ,US$49.98 ,US$50.59 ,51.96,B-,B,A-,C+,A,A,C,5.48,80.84%,48.21%,2314.39,96.33%,3.34%
93,FYLD,Cambria Foreign Shareholder Yield ETF,Equity,"US$25,614,867.00 ",8.23%,"10,819",US$23.28 ,0.00%,No,No,1.57%,6.40%,-11.28%,32.39%,11.81%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$14,775,810.50)","(US$6,757,009.50)","(US$20,803,509.50)",Foreign Large Cap Equities,2013-12-03,0.59%,Interactive Brokers,US$0.57 ,26/9/2016,US$0.08 ,2.72%,10.76,0.86,101,15.26%,35%,15%,1099.0,US$21.91 ,US$23.39 ,US$23.21 ,US$23.34 ,63.37,B,B-,C+,,B+,A,,6.14,30.83%,71.08%,322.1,8.06%,5.06%
99,HDAW,Xtrackers MSCI All World ex US High Dividend Yield Hedged Equity ETF,Equity,"US$24,194,788.00 ",8.67%,"6,039",US$24.20 ,-0.04%,No,No,1.51%,6.09%,-7.01%,21.33%,,US$0.00 ,US$0.00 ,US$0.00 ,"US$22,207,287.50 ","US$15,455,699.00 ","US$23,414,394.50 ",Foreign Large Cap Equities,2015-08-12,0.20%,,US$0.90 ,19/12/2018,US$0.32 ,3.74%,10.36,0.55,285,30.51%,35%,15%,1099.0,US$22.62 ,US$24.30 ,US$24.17 ,US$24.22 ,64.17,B-,B-,B,,,B-,B+,6.32,46.37%,76.55%,247.37,13.90%,3.00%
