,Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
42,IXC,iShares Global Energy ETF,Equity,"US$1,235,460,179.00 ",11.75%,"651,042",US$32.80 ,1.05%,No,No,2.92%,6.70%,-8.85%,32.06%,-5.71%,"(US$70,937,854.50)","(US$33,386,800.50)","(US$66,474,279.00)","US$250,378,402.50 ","US$278,744,133.00 ","US$585,653,133.00 ",Energy Equities,2001-11-16,0.47%,,US$1.03 ,18/12/2018,US$0.54 ,3.21%,21.39,1.0,79,56.14%,35%,15%,1099,US$30.73 ,US$32.59 ,US$32.61 ,US$32.95 ,58.93,A-,A-,B,B-,A,A-,A,4.99,57.49%,33.17%,567.28,1.76%,0.86%
43,GSIE,Goldman Sachs ActiveBeta International Equity ETF,Equity,"US$1,231,638,039.00 ",7.65%,"399,771",US$27.30 ,0.11%,No,No,0.92%,5.20%,-11.05%,25.32%,,"US$113,221,467.00 ","US$40,400,595.00 ","US$100,510,407.00 ","US$538,156,601.00 ","US$1,182,765,410.00 ","US$1,220,002,276.00 ",Foreign Large Cap Equities,2015-11-06,0.25%,,US$0.73 ,24/12/2018,US$0.20 ,2.69%,14.41,0.77,823,7.66%,39%,20%,1099,US$25.99 ,US$27.40 ,US$27.23 ,US$27.37 ,60.21,B,B+,A-,,,C,A-,6.42,55.31%,79.55%,161.6,9.80%,6.67%
44,INTF,iShares Edge MSCI Multifactor Intl ETF,Equity,"US$1,049,298,403.00 ",9.07%,"615,071",US$25.86 ,0.15%,No,No,0.54%,6.86%,-13.72%,24.61%,,"US$43,296,264.00 ","US$43,626,906.00 ","US$76,285,332.00 ","US$624,160,129.00 ","US$1,071,746,015.00 ","US$1,122,241,015.00 ",Foreign Large Cap Equities,2015-04-28,0.30%,,US$0.62 ,18/12/2018,US$0.26 ,2.41%,10.03,0.88,271,18.75%,35%,15%,1099,US$24.22 ,US$26.17 ,US$25.81 ,US$25.92 ,61.05,,B-,B,,,C,,6.37,50.13%,78.00%,238.6,9.40%,8.29%
45,HEZU,iShares Currency Hedged MSCI Eurozone ETF,Equity,"US$1,017,104,898.00 ",6.98%,"914,082",US$27.75 ,0.07%,No,No,0.33%,4.80%,-7.10%,22.90%,,"(US$123,135,667.50)","(US$13,796,527.50)","(US$123,135,667.50)","(US$838,152,089.50)","(US$1,779,671,885.50)","US$1,252,044,614.50 ",Europe Equities,2014-07-09,0.50%,,US$0.90 ,28/12/2018,US$0.14 ,3.25%,12.66,0.78,2,100.00%,35%,15%,1099,US$26.25 ,US$28.02 ,US$27.65 ,US$27.83 ,58.89,B-,A-,B-,,B-,B,C,,,,,,
46,FDT,First Trust Developed Markets ex-US AlphaDEX Fund,Equity,"US$1,006,732,618.00 ",9.24%,"232,169",US$53.55 ,-0.48%,No,No,0.45%,6.78%,-17.63%,28.94%,18.59%,"(US$22,258,524.50)","US$5,371,107.00 ","(US$12,410,086.50)","US$249,071,157.00 ","US$932,504,410.00 ","US$1,017,660,559.50 ",Foreign Large Cap Equities,2011-04-19,0.80%,,US$1.04 ,18/12/2018,US$0.25 ,1.95%,9.62,0.88,298,6.83%,35%,15%,1099,US$50.17 ,US$54.27 ,US$53.41 ,US$53.73 ,60.1,B,B+,C,A,B+,B-,B+,5.44,49.54%,46.53%,347.17,5.75%,6.09%
48,TLTD,FlexShares Morningstar Developed Markets ex-US Market Factor Tilt Index ETF,Equity,"US$978,678,007.00 ",7.15%,"123,913",US$59.48 ,-0.30%,No,No,0.25%,4.85%,-15.67%,26.11%,13.48%,"US$23,258,140.00 ",US$0.00 ,"US$23,258,140.00 ","US$38,293,680.00 ","US$382,095,028.80 ","US$593,110,896.51 ",Global Equities,2012-09-25,0.39%,,US$1.75 ,21/12/2018,US$0.36 ,2.96%,18.51,0.85,1128,26.95%,35%,15%,1099,US$56.96 ,US$60.10 ,US$59.35 ,US$59.65 ,58.26,A,B+,B+,,B+,B+,A+,6.19,35.88%,72.64%,165.77,7.89%,5.02%
49,SDIV,Global X SuperDividend ETF,Equity,"US$931,319,980.00 ",11.75%,"308,203",US$19.11 ,-0.47%,No,No,1.06%,7.36%,-6.46%,28.23%,18.55%,"US$24,153,501.00 ","US$5,682,621.00 ","US$10,308,893.00 ","US$67,892,141.00 ","US$229,547,338.00 ","US$340,250,338.00 ",Small Cap Blend Equities,2011-06-08,0.58%,2 Platforms,US$1.58 ,28/12/2018,US$0.14 ,8.23%,9.45,0.9,102,15.10%,35%,15%,1099,US$17.82 ,US$19.31 ,,,63.31,A,A,B-,B,A,A+,B,3.8,0.41%,5.70%,141.84,2.70%,3.29%
50,SMH,VanEck Vectors Semiconductor ETF,Equity,"US$921,569,517.00 ",12.08%,"7,549,845",US$97.82 ,1.27%,No,No,0.96%,13.10%,-5.82%,104.32%,155.03%,"US$92,483,514.00 ","(US$62,576,274.00)","US$16,342,548.50 ","(US$47,001,842.50)","US$590,280,908.05 ","US$443,922,004.87 ",Technology Equities,2011-12-20,0.35%,,US$1.64 ,20/12/2018,US$1.64 ,1.70%,14.41,1.24,26,62.50%,35%,15%,1099,US$85.35 ,US$98.21 ,US$96.91 ,US$98.48 ,59.74,A-,A,A,A-,B,A,C,6.24,75.44%,74.48%,98.67,0.00%,5.31%
51,GWX,SPDR S&P International Small Cap ETF,Equity,"US$851,962,282.00 ",6.63%,"304,579",US$29.77 ,-0.27%,No,No,0.51%,4.20%,-17.78%,22.27%,14.76%,"US$36,274,787.00 ",US$0.00 ,US$0.00 ,"US$40,823,939.00 ","US$129,866,938.00 ","US$80,798,935.00 ",Small Cap Blend Equities,2007-04-26,0.40%,,US$0.82 ,24/12/2018,US$0.74 ,2.74%,12.88,0.88,1920,8.00%,35%,15%,1099,US$28.48 ,US$29.96 ,US$29.70 ,US$29.85 ,57.02,A-,A,A,B,B+,B,B+,,,,,,
52,DWM,WisdomTree DEFA,Equity,"US$840,732,882.00 ",6.27%,"142,006",US$49.52 ,0.10%,No,No,0.98%,3.64%,-12.61%,23.37%,14.76%,"(US$508,385.00)","(US$12,307,065.00)","(US$508,385.00)","US$39,973,667.50 ","US$189,141,623.50 ","US$349,402,400.00 ",Foreign Large Cap Equities,2006-06-16,0.48%,E*TRADE,US$1.80 ,24/12/2018,US$0.33 ,3.66%,13.71,0.82,754,15.95%,35%,15%,1099,US$47.59 ,US$49.68 ,US$49.41 ,US$49.63 ,59.35,A-,B+,B-,B,A,A-,A-,6.58,71.37%,83.72%,203.96,12.85%,5.36%
53,NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,Equity,"US$824,442,893.00 ",7.90%,"51,774",US$47.14 ,-0.21%,No,No,1.22%,5.08%,-1.47%,26.22%,31.52%,"US$4,572,384.00 ",US$0.00 ,"US$4,572,384.00 ","(US$10,260,703.50)","US$205,933,839.79 ","US$727,487,286.00 ",Large Cap Blend Equities,2013-10-08,0.47%,,US$1.34 ,21/12/2018,US$0.32 ,2.88%,22.86,0.66,147,31.73%,35%,15%,1099,US$44.79 ,US$47.31 ,,,63.48,B+,A-,B,,,B+,B,6.15,69.28%,71.62%,623.69,21.04%,7.81%
54,JNUG,Direxion Daily Junior Gold Miners Index Bull 3x Shares,Equity,"US$795,492,144.00 ",24.86%,"9,991,785",US$11.50 ,-1.03%,No,3x,23.26%,13.64%,-29.93%,-1.69%,-97.23%,"(US$109,708,562.50)","(US$62,475,590.00)","(US$49,823,275.00)","US$251,890,715.50 ","US$834,188,078.43 ","US$1,480,453,452.07 ",Leveraged Equities,2013-10-03,1.18%,,US$0.00 ,27/12/2018,US$0.01 ,0.04%,16.94,-0.88,2,100.00%,35%,15%,1099,US$7.89 ,US$11.41 ,US$11.08 ,US$11.76 ,66.08,B-,A-,B,C,C,,,,,,,,
55,DWX,SPDR S&P International Dividend ETF,Equity,"US$782,648,746.00 ",5.98%,"126,637",US$37.05 ,-0.27%,No,No,0.76%,4.28%,-8.48%,32.56%,5.06%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$397,205,153.50)","(US$151,826,355.10)","(US$217,298,472.33)",Foreign Large Cap Equities,2008-02-12,0.45%,Charles Schwab,US$1.77 ,21/12/2018,US$0.53 ,4.77%,13.92,0.77,99,19.50%,35%,15%,1099,US$35.54 ,US$37.34 ,,,61.68,B,A-,B,C,C+,A+,B,6.79,88.99%,88.92%,403.33,5.46%,6.43%
56,MOO,VanEck Vectors Agribusiness ETF,Equity,"US$765,369,115.00 ",8.26%,"123,453",US$61.62 ,-0.02%,No,No,0.60%,6.24%,-2.63%,47.83%,35.96%,"(US$49,526,059.00)",US$0.00 ,"(US$49,526,059.00)","(US$112,800,221.00)","(US$291,080,390.00)","(US$3,592,187,970.00)",Large Cap Blend Equities,2007-08-31,0.54%,,US$0.96 ,20/12/2018,US$0.96 ,1.56%,18.61,0.87,58,52.38%,35%,15%,1099,US$58.23 ,US$62.28 ,US$61.45 ,US$61.80 ,58.67,A,A,B+,A,A,B+,B+,5.65,45.78%,53.81%,380.88,2.16%,7.73%
57,IQDF,FlexShares International Quality Dividend Index Fund,Equity,"US$729,637,012.00 ",9.08%,"301,437",US$22.95 ,-0.22%,No,No,1.64%,7.04%,-13.79%,26.96%,9.99%,"(US$27,911,620.00)","US$20,381,949.00 ","US$20,381,949.00 ","(US$219,353,938.00)","US$360,229,264.76 ","US$682,200,219.66 ",Foreign Large Cap Equities,2013-04-12,0.47%,,US$1.28 ,21/12/2018,US$0.28 ,5.66%,15.61,0.84,176,17.02%,35%,15%,1099,US$21.23 ,US$23.08 ,US$22.89 ,US$23.01 ,64.18,A-,A-,B,,B,A,B,5.8,13.34%,59.45%,238.0,7.55%,3.65%
58,PID,Invesco International Dividend Achievers??ETF,Equity,"US$725,938,675.00 ",9.84%,"284,015",US$15.52 ,0.13%,No,No,1.90%,7.33%,-5.84%,36.92%,7.17%,"(US$15,679,475.50)","(US$4,621,173.00)","(US$15,679,475.50)","(US$130,955,875.00)","(US$103,515,685.00)","(US$93,107,834.50)",Large Cap Blend Equities,2005-09-15,0.55%,Charles Schwab,US$0.55 ,24/12/2018,US$0.15 ,3.52%,14.01,0.9,62,32.07%,35%,15%,1099,US$14.46 ,US$15.60 ,US$15.48 ,US$15.56 ,65.38,B-,A-,C+,B-,B,A,C,6.53,66.84%,82.45%,296.64,10.08%,2.10%
59,KXI,iShares Global Consumer Staples ETF,Equity,"US$700,077,382.00 ",5.46%,"171,995",US$48.48 ,-0.10%,No,No,2.93%,3.81%,-7.43%,11.72%,34.60%,"US$60,481,937.00 ",US$0.00 ,"US$65,062,718.00 ","US$670,828,258.00 ","US$580,246,858.50 ","US$505,409,858.50 ",Consumer Staples Equities,2006-09-21,0.47%,,US$1.37 ,18/12/2018,US$0.72 ,2.86%,18.42,0.65,104,45.92%,35%,15%,1099,US$46.07 ,US$48.22 ,US$48.34 ,US$48.62 ,58.8,A-,B+,B,B,A,B+,A,6.53,70.18%,82.48%,60.53,27.80%,12.09%
60,URTH,iShares MSCI World ETF,Equity,"US$697,602,377.00 ",7.68%,"219,010",US$84.93 ,-0.04%,No,No,1.30%,6.27%,-6.38%,38.34%,40.49%,"(US$43,681,810.00)",US$0.00 ,"(US$90,555,268.00)","US$131,194,289.00 ","US$382,544,621.00 ","US$479,816,621.00 ",Large Cap Blend Equities,2012-01-10,0.24%,,US$1.81 ,28/12/2018,US$0.06 ,2.13%,17.56,0.96,1289,13.82%,35%,15%,1099,US$79.75 ,US$85.34 ,US$84.72 ,US$85.17 ,59.7,A,A-,A,A,C+,B+,A,5.84,49.07%,60.77%,185.68,12.15%,6.39%
62,LIT,Global X Lithium ETF,Equity,"US$620,058,947.00 ",6.93%,"198,252",US$28.85 ,1.37%,No,No,2.30%,5.83%,-19.82%,72.86%,27.76%,"(US$21,104,434.00)",US$0.00 ,"(US$18,392,771.00)","(US$282,065,714.00)","US$718,254,305.50 ","US$723,465,757.62 ",Global Equities,2010-07-22,0.75%,2 Platforms,US$0.68 ,28/12/2018,US$0.68 ,2.39%,20.28,1.24,40,77.56%,35%,15%,1099,US$27.39 ,US$28.76 ,US$28.62 ,US$29.00 ,54.85,B-,B,C+,B,B+,A,C,5.09,29.87%,35.54%,248.85,0.00%,21.18%
63,IDLV,Invesco S&P International Developed Low Volatility ETF,Equity,"US$618,507,890.00 ",6.77%,"183,634",US$31.86 ,-0.22%,No,No,0.76%,4.94%,-5.34%,28.79%,26.91%,"(US$14,349,124.00)","(US$22,071,434.00)","(US$14,349,124.00)","US$35,191,399.50 ","US$392,597,704.50 ","US$456,057,458.13 ",Volatility Hedged Equity,2012-01-13,0.25%,Charles Schwab,US$1.18 ,24/12/2018,US$0.33 ,3.68%,16.11,0.71,200,7.71%,35%,15%,1099,US$30.34 ,US$32.11 ,,,63.57,A-,A-,A,C+,A,A,C,6.26,41.06%,74.86%,336.53,6.63%,9.39%
65,CGW,Invesco S&P Global Water Index ETF,Equity,"US$553,944,344.00 ",7.74%,"65,942",US$33.55 ,-0.39%,No,No,1.64%,6.51%,-4.25%,33.36%,37.33%,"US$3,361,920.00 ","US$2,653,327.20 ","US$10,729,598.40 ","(US$56,185,616.80)","US$103,575,593.60 ","US$150,144,864.80 ",Water Equities ,2007-05-14,0.62%,Charles Schwab,US$0.67 ,24/12/2018,US$0.67 ,1.98%,20.12,0.81,51,51.23%,35%,15%,1099,US$31.25 ,US$33.77 ,US$33.42 ,US$33.70 ,62.67,A+,A,A-,A-,A+,A+,A+,5.39,77.00%,44.47%,271.63,3.73%,22.05%
66,IQLT,iShares Edge MSCI Intl Quality Factor ETF,Equity,"US$547,595,974.00 ",7.32%,"324,544",US$27.70 ,0.14%,No,No,1.43%,5.50%,-8.14%,24.03%,,"US$404,458,216.00 ","US$13,578,945.00 ","US$404,458,216.00 ","US$491,701,474.00 ","US$519,621,004.00 ","US$526,877,004.00 ",Foreign Large Cap Equities,2015-01-13,0.30%,,US$0.70 ,18/12/2018,US$0.20 ,2.54%,15.77,0.83,306,23.63%,39%,20%,1099,US$26.18 ,US$27.80 ,US$27.63 ,US$27.77 ,62.04,B,B,B+,C+,C,A,,7.18,97.15%,95.11%,130.27,11.07%,5.87%
67,EWS,iShares MSCI Singapore ETF,Equity,"US$530,489,808.00 ",6.02%,"592,685",US$23.43 ,-0.55%,No,No,-0.42%,4.64%,-11.67%,39.64%,15.32%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$84,748,449.50)","(US$44,149,523.00)","(US$390,276,711.00)",Asia Pacific Equities,1996-03-12,0.47%,,US$0.93 ,18/12/2018,US$0.44 ,3.99%,13.14,0.86,31,69.13%,35%,15%,1099,US$22.59 ,US$23.99 ,US$23.37 ,US$23.48 ,57.08,B+,A,B+,C+,A,A-,C+,6.48,94.78%,81.10%,145.51,6.11%,7.51%
68,FGD,First Trust Dow Jones Global Select Dividend Index,Equity,"US$475,969,449.00 ",7.32%,"143,805",US$23.46 ,0.21%,No,No,-0.47%,5.01%,-10.77%,27.75%,13.87%,"US$6,970,689.00 ",US$0.00 ,"US$6,970,689.00 ","US$30,251,846.00 ","US$112,301,047.52 ","US$124,683,279.02 ",Large Cap Value Equities,2007-11-21,0.58%,,US$1.28 ,18/12/2018,US$0.41 ,5.49%,12.84,0.87,102,16.21%,35%,15%,1099,US$22.46 ,US$23.76 ,US$23.40 ,US$23.52 ,57.85,A-,A-,B-,A,B+,A,B-,6.6,87.35%,84.24%,352.21,9.70%,3.56%
70,IHDG,WisdomTree International Hedged Dividend Growth Fund,Equity,"US$412,202,700.00 ",8.59%,"128,353",US$30.21 ,0.57%,No,No,2.58%,6.94%,-4.86%,20.84%,,"(US$36,006,151.50)",US$0.00 ,"(US$36,006,151.50)","(US$126,757,509.50)","(US$352,045,435.00)","US$354,945,068.82 ",Foreign Large Cap Equities,2014-05-07,0.58%,2 Platforms,US$0.06 ,25/6/2018,US$0.06 ,0.21%,15.02,0.72,234,36.85%,35%,15%,1099,US$28.13 ,US$30.19 ,US$30.11 ,US$30.28 ,63.37,C+,A-,C+,,C+,B,,6.59,72.02%,83.86%,55.32,16.69%,11.91%
71,DOL,WisdomTree International LargeCap Dividend,Equity,"US$392,082,805.00 ",6.44%,"48,029",US$45.26 ,0.04%,No,No,1.21%,3.83%,-11.79%,22.35%,10.53%,US$0.00 ,US$0.00 ,US$0.00 ,"US$7,474,606.50 ","US$3,368,769.50 ","US$150,376,882.50 ",Foreign Large Cap Equities,2006-06-16,0.48%,E*TRADE,US$1.71 ,24/12/2018,US$0.30 ,3.81%,13.34,0.81,241,20.34%,35%,15%,1099,US$43.46 ,US$45.34 ,US$45.17 ,US$45.37 ,59.72,B+,B+,B-,B-,B+,A,B+,6.7,84.07%,87.27%,164.22,15.86%,4.32%
72,CRBN,iShares MSCI ACWI Low Carbon Target ETF,Equity,"US$386,219,116.00 ",8.89%,"34,719",US$112.18 ,-0.13%,No,No,1.38%,6.98%,-7.04%,38.77%,,"(US$127,581,936.00)",US$0.00 ,"(US$127,581,936.00)","(US$86,385,174.50)","US$102,080,386.50 ","US$261,776,886.50 ",Large Cap Blend Equities,2014-12-08,0.20%,,US$2.59 ,18/12/2018,US$1.28 ,2.31%,16.23,0.95,1285,11.19%,39%,20%,1099,US$104.66 ,US$112.91 ,US$111.91 ,US$112.50 ,61.22,A-,B,A-,B-,A,A-,,5.77,0.00%,58.27%,65.33,9.52%,6.20%
73,IXG,iShares Global Financials ETF,Equity,"US$379,507,336.00 ",8.39%,"180,344",US$61.64 ,-0.11%,No,No,-0.45%,6.02%,-15.68%,39.51%,30.70%,"US$363,936.00 ","US$6,164,782.00 ","US$363,936.00 ","(US$125,525,007.00)","US$93,593,084.50 ","US$40,301,084.50 ",Financials Equities,2001-11-12,0.47%,,US$1.78 ,18/12/2018,US$0.64 ,2.89%,12.53,1.04,217,29.96%,35%,15%,1099,US$57.59 ,US$62.93 ,US$61.43 ,US$61.84 ,58.93,A-,B+,B-,B,B,B+,A,5.53,58.97%,49.85%,24.42,7.07%,1.26%
74,SIL,Global X Silver Miners ETF,Equity,"US$369,137,286.00 ",7.43%,"122,713",US$26.88 ,-0.96%,No,No,5.45%,3.38%,-15.70%,56.29%,-21.72%,"(US$7,750,579.00)",US$0.00 ,"(US$7,750,579.00)","US$32,623,042.00 ","US$245,240,972.32 ","US$282,846,895.49 ",Materials,2010-04-19,0.65%,2 Platforms,US$0.30 ,28/12/2018,US$0.30 ,1.12%,29.23,0.13,21,78.12%,35%,15%,1099,US$24.17 ,US$27.21 ,US$26.70 ,US$27.02 ,63.87,B-,A-,B-,B-,C+,B+,B,3.57,2.33%,3.46%,478.62,0.00%,0.03%
75,HFXI,IQ 50 Percent Hedged FTSE International ETF,Equity,"US$363,206,543.00 ",6.60%,"162,413",US$19.37 ,-0.31%,No,No,0.68%,4.65%,-9.97%,23.61%,,"(US$5,509,686.00)",US$0.00 ,"(US$5,509,686.00)","(US$48,736,570.71)","US$331,004,852.79 ","US$367,613,479.79 ",Foreign Large Cap Equities,2015-07-22,0.20%,,US$0.79 ,27/12/2018,US$0.31 ,4.05%,14.2,0.82,789,11.52%,35%,15%,1099,US$18.51 ,US$19.49 ,,,57.05,,B,A-,,,C,,6.53,66.32%,82.39%,165.57,11.81%,7.00%
77,PDN,Invesco FTSE RAFI Developed Markets ex-U.S. Small-Mid ETF,Equity,"US$348,732,716.00 ",7.15%,"231,060",US$29.53 ,-0.30%,No,No,0.14%,4.53%,-16.76%,28.03%,22.05%,"US$1,085,501.00 ",US$0.00 ,"(US$7,210,630.00)","US$139,790,400.00 ","US$184,262,323.00 ","US$227,491,658.50 ",Foreign Small & Mid Cap Equities,2007-09-27,0.49%,,US$0.61 ,24/12/2018,US$0.12 ,2.06%,17.34,0.81,1481,2.07%,35%,15%,1099,US$28.18 ,US$29.74 ,US$29.44 ,US$29.65 ,56.72,B,B+,B,B+,B+,B-,A,5.36,40.37%,43.57%,219.5,5.00%,4.99%
78,WOOD,iShares Global Timber & Forestry ETF,Equity,"US$322,071,682.00 ",16.09%,"29,255",US$66.32 ,0.61%,No,No,1.11%,12.31%,-11.85%,64.17%,41.08%,"(US$4,343,121.00)","(US$3,927,322.80)","(US$7,779,379.80)","(US$31,444,936.20)","US$41,893,409.40 ","(US$54,440,790.60)",Materials,2008-06-24,0.47%,,US$1.61 ,18/12/2018,US$0.81 ,2.44%,13.45,1.1,26,62.60%,35%,15%,1099,US$58.46 ,US$67.39 ,US$65.88 ,US$66.56 ,64.57,A-,B,A-,A,A+,C,B,5.5,48.05%,48.78%,373.65,0.00%,1.02%
79,JXI,iShares Global Utilities ETF,Equity,"US$305,827,867.00 ",4.58%,"107,332",US$51.35 ,-0.47%,No,No,1.68%,3.76%,9.11%,27.67%,40.02%,"US$113,547,788.50 ","US$103,662,124.50 ","US$113,547,788.50 ","US$156,763,067.00 ","US$133,227,054.50 ","US$63,036,054.50 ",Utilities Equities,2006-09-21,0.47%,,US$1.55 ,18/12/2018,US$0.72 ,3.05%,15.58,0.33,66,42.02%,35%,15%,1099,US$48.93 ,US$51.33 ,,,59.91,B,A-,B,B,A-,B,B+,7.09,89.66%,93.76%,2364.65,65.96%,6.81%
80,IVLU,iShares Edge MSCI Intl Value Factor ETF,Equity,"US$303,309,410.00 ",7.36%,"115,837",US$23.48 ,-0.63%,No,No,0.13%,4.17%,-13.82%,24.73%,,US$0.00 ,US$0.00 ,US$0.00 ,"US$179,196,294.00 ","US$284,818,294.00 ","US$308,448,294.00 ",Foreign Large Cap Equities,2015-06-16,0.30%,,US$0.62 ,18/12/2018,US$0.29 ,2.61%,9.02,0.88,385,18.10%,39%,20%,1099,US$22.48 ,US$23.73 ,US$23.42 ,US$23.54 ,57.4,B+,B,A-,,,C+,A,5.8,13.08%,59.30%,208.72,13.68%,5.10%
82,GII,SPDR S&P Global Infrastructure ETF,Equity,"US$298,915,372.00 ",8.49%,"57,392",US$48.96 ,-0.31%,No,No,1.56%,6.07%,-3.09%,31.42%,29.90%,US$0.00 ,US$0.00 ,US$0.00 ,"US$106,735,680.00 ","US$229,030,983.00 ","US$216,092,591.00 ",Large Cap Blend Equities,2007-01-31,0.40%,Charles Schwab,US$1.49 ,21/12/2018,US$0.80 ,3.04%,17.7,0.59,75,36.04%,35%,15%,1099,US$45.89 ,US$49.22 ,,,65.65,B-,B-,A-,B,B+,C+,A-,6.55,85.25%,83.06%,1161.6,34.08%,2.87%
83,PICK,iShares MSCI Global Select Metals & Mining Producers ETF,Equity,"US$297,697,357.00 ",10.64%,"201,476",US$29.85 ,-0.43%,No,No,3.22%,8.62%,-15.77%,120.19%,-1.15%,"(US$22,838,808.00)",US$0.00 ,"(US$22,838,808.00)","(US$145,843,351.50)","US$142,689,753.00 ","US$162,502,753.00 ",Materials,2012-01-31,0.39%,Fidelity,US$1.29 ,18/12/2018,US$0.80 ,4.29%,10.83,1.18,194,45.74%,35%,15%,1099,US$27.25 ,US$29.82 ,,,61.25,A-,A-,A,B,B,B-,A,4.65,14.29%,21.94%,897.52,28.70%,0.98%
85,TAN,Invesco Solar ETF,Equity,"US$274,969,483.00 ",22.48%,"116,203",US$22.72 ,-2.45%,No,No,4.41%,16.81%,-7.53%,-3.05%,-35.69%,"(US$19,105,420.00)",US$0.00 ,"(US$14,639,668.00)","(US$122,542,739.20)","US$45,406,272.00 ","US$57,665,312.00 ",Alternative Energy Equities,2008-04-15,0.70%,,US$0.13 ,24/12/2018,US$0.13 ,0.55%,403.17,1.21,23,59.80%,35%,15%,1099,US$18.79 ,US$23.03 ,US$22.43 ,US$23.19 ,65.84,B,A,B-,A,C,A+,C+,5.28,71.78%,41.14%,212.46,6.66%,57.17%
86,IDOG,ALPS International Sector Dividend Dogs ETF,Equity,"US$268,793,886.00 ",8.69%,"92,534",US$25.89 ,-0.04%,No,No,1.65%,6.63%,-9.62%,29.35%,12.47%,"(US$11,829,311.00)",US$0.00 ,US$0.00 ,"(US$40,874,644.50)","US$135,426,382.50 ","US$202,944,153.54 ",Foreign Large Cap Equities,2013-06-27,0.50%,Charles Schwab,US$1.07 ,20/12/2018,US$0.16 ,4.15%,12.56,0.79,51,21.96%,35%,15%,1099,US$24.23 ,US$26.02 ,,,64.27,B+,B+,B,,B+,A,C+,6.57,70.73%,83.47%,292.22,17.62%,5.11%
87,URA,Global X Uranium ETF,Equity,"US$266,562,786.00 ",8.05%,"272,419",US$12.61 ,-0.71%,No,No,-0.39%,5.26%,-10.11%,8.74%,-53.29%,"(US$20,035,478.50)",US$0.00 ,"(US$14,165,923.50)","(US$67,779,234.50)","US$220,712,451.00 ","US$351,905,670.28 ",Global Equities,2010-11-04,0.69%,2 Platforms,US$0.05 ,28/12/2018,US$0.05 ,0.41%,22.04,1.19,31,64.31%,35%,15%,1099,US$11.94 ,US$12.78 ,US$12.38 ,US$12.78 ,56.05,C+,A-,B-,B-,B,C+,C,5.16,33.77%,37.59%,293.9,54.44%,2.15%
88,DTH,WisdomTree DEFA Equity Income Fund,Equity,"US$259,480,293.00 ",6.44%,"41,368",US$39.50 ,-0.03%,No,No,0.97%,4.00%,-11.66%,24.14%,8.45%,"(US$9,315,250.50)",US$0.00 ,"(US$1,929,956.50)","(US$43,697,393.00)","(US$14,314,687.50)","US$37,675,908.50 ",Foreign Large Cap Equities,2006-06-16,0.58%,E*TRADE,US$1.71 ,24/12/2018,US$0.32 ,4.36%,12.88,0.81,462,21.36%,35%,15%,1099,US$37.86 ,US$39.66 ,,,60.24,B+,B+,C+,B,B-,A,A-,6.55,68.39%,82.91%,249.61,14.46%,3.86%
89,WDIV,SPDR S&P Global Dividend ETF,Equity,"US$253,675,341.00 ",6.42%,"33,008",US$65.97 ,-0.12%,No,No,0.63%,4.04%,-5.01%,32.89%,29.73%,"US$25,407,376.00 ",US$0.00 ,"US$25,407,376.00 ","US$81,022,068.00 ","US$163,656,784.50 ","US$239,571,102.00 ",Global Equities,2013-05-29,0.40%,Charles Schwab,US$2.74 ,21/12/2018,US$1.08 ,4.15%,13.54,0.72,101,13.94%,35%,15%,1099,US$63.56 ,US$66.44 ,,,61.24,A-,B,B+,,A-,A,B,6.29,63.27%,75.80%,799.71,14.85%,8.26%
90,DIM,WisdomTree International MidCap Dividend,Equity,"US$244,570,628.00 ",7.56%,"28,795",US$61.04 ,-0.16%,No,No,0.46%,5.33%,-13.61%,27.27%,23.87%,"(US$11,320,394.00)",US$0.00 ,US$0.00 ,"US$6,787,937.50 ","US$84,703,731.00 ","US$109,051,046.50 ",Global Equities,2006-06-16,0.58%,E*TRADE,US$1.86 ,24/12/2018,US$0.36 ,3.06%,14.34,0.84,606,6.54%,35%,15%,1099,US$57.96 ,US$61.75 ,US$60.95 ,US$61.19 ,60.25,B-,B+,C+,A-,B,C+,B,6.22,37.82%,73.62%,322.87,7.30%,8.68%
