,Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
45,DBEM,Xtrackers MSCI Emerging Markets Currency-Hedged Equity Fund,Equity,"US$126,515,249.00 ",6.56%,"51,582",US$22.26 ,-0.62%,No,No,0.91%,6.05%,-10.50%,35.31%,22.11%,"US$1,069,003.50 ",US$0.00 ,"US$1,069,003.50 ","(US$95,736,820.50)","(US$40,569,884.50)","US$100,326,018.50 ",Emerging Markets Equities,2011-06-09,0.65%,E*TRADE,US$0.60 ,19/12/2018,US$0.60 ,2.69%,10.51,0.76,902,24.35%,35%,15%,1099.0,US$20.96 ,US$22.41 ,US$22.18 ,US$22.37 ,60.55,A,B+,B-,A-,A,A-,A,4.34,32.91%,14.85%,348.72,3.06%,4.09%
46,CHIQ,Global X MSCI China Consumer Discretionary ETF,Equity,"US$126,061,872.00 ",14.61%,"41,871",US$14.86 ,0.47%,No,No,1.75%,13.47%,-20.94%,50.96%,14.77%,"(US$3,390,379.50)",US$0.00 ,"(US$3,390,379.50)","(US$50,799,356.50)","US$65,670,881.50 ","(US$4,324,618.50)",China Equities,2009-11-30,0.65%,2 Platforms,US$0.35 ,28/12/2018,US$0.35 ,2.38%,12.93,1.09,50,50.71%,35%,15%,1099.0,US$12.86 ,US$14.98 ,US$14.79 ,US$14.91 ,64.0,B-,A-,C+,C,B-,A-,B-,3.86,1.75%,6.43%,96.5,12.27%,15.33%
47,EUM,Short MSCI Emerging Markets ProShares,Equity,"US$94,865,769.00 ",-8.78%,"1,244,834",US$18.60 ,0.76%,Yes,No,-1.43%,-7.19%,11.80%,-38.93%,-34.51%,"(US$5,848,609.00)","US$942,599.50 ","(US$5,792,761.00)","(US$64,791,513.50)","(US$256,093,465.00)","(US$203,463,215.00)",Inverse Equities,2007-11-01,0.95%,,US$0.18 ,26/12/2018,US$0.13 ,0.96%,0.0,-0.88,1087,24.04%,35%,15%,1099.0,US$18.44 ,US$20.22 ,US$18.56 ,US$18.64 ,37.64,A-,A,B-,A+,B-,,,,,,,,
48,CHAU,Direxion Daily CSI 300 China A Share Bull 2x Shares,Equity,"US$85,681,382.00 ",21.12%,"295,466",US$17.49 ,-0.34%,No,2x,2.82%,15.52%,-49.21%,20.64%,,"(US$3,428,098.50)",US$0.00 ,"(US$4,814,622.50)","US$43,976,027.00 ","US$14,687,099.50 ","US$116,513,285.00 ",Leveraged Equities,2015-04-16,1.04%,,US$0.12 ,27/12/2018,US$0.06 ,0.68%,10.82,2.49,2,100.00%,35%,15%,1099.0,US$14.68 ,US$17.67 ,,,60.81,B,A-,B+,,C,,,,,,,,
49,INDL,Direxion Daily India Bull 3x Shares,Equity,"US$82,886,385.00 ",-8.29%,"56,440",US$61.41 ,-2.80%,No,3x,-2.24%,-7.68%,-41.97%,38.27%,32.51%,"(US$9,190.50)",US$0.00 ,"(US$9,190.50)","US$14,557,827.50 ","(US$42,126,263.55)","US$20,167,062.64 ",Leveraged Equities,2010-03-11,1.36%,,US$0.12 ,27/12/2018,US$0.12 ,0.19%,20.14,2.28,2,100.00%,35%,15%,1099.0,US$59.13 ,US$66.28 ,US$60.91 ,US$62.30 ,48.49,C+,B+,C+,C,C+,,,,,,,,
50,YANG,Direxion Daily China 3x Bear Shares,Equity,"US$79,014,837.00 ",-24.97%,"296,176",US$50.02 ,2.75%,Yes,3x,-4.12%,-22.67%,25.55%,-84.84%,-92.60%,"US$22,121,494.00 ","US$5,285,384.50 ","US$22,121,494.00 ","(US$24,334,804.96)","US$51,130,874.54 ","US$69,983,864.46 ",Leveraged Equities,2009-12-03,1.09%,,US$0.38 ,27/12/2018,US$0.21 ,0.77%,0.0,-3.28,1,100.00%,35%,15%,1099.0,US$48.31 ,US$66.49 ,US$49.53 ,US$50.65 ,38.54,A-,B+,A-,A,C,,,,,,,,
52,EDZ,Direxion Daily Emerging Markets Bear 3X Shares,Equity,"US$69,454,163.00 ",-24.71%,"279,316",US$44.98 ,2.37%,Yes,3x,-4.18%,-20.53%,23.89%,-82.57%,-82.15%,"US$13,067,602.00 ",US$0.00 ,"US$12,905,520.50 ","(US$93,956,050.33)","US$87,504,133.67 ","US$82,312,057.56 ",Leveraged Equities,2008-12-17,1.12%,,US$0.41 ,27/12/2018,US$0.25 ,0.93%,0.0,-2.55,1087,24.04%,35%,15%,1099.0,US$43.56 ,US$57.84 ,US$44.67 ,US$45.32 ,37.56,B,A-,B,A,C+,,,,,,,,
53,DGRE,WisdomTree Emerging Markets Dividend Growth Fund,Equity,"US$67,332,795.00 ",8.33%,"27,069",US$24.07 ,-0.99%,No,No,0.96%,7.65%,-12.61%,38.74%,21.13%,"(US$4,465,416.00)",US$0.00 ,"(US$4,465,416.00)","US$6,629,703.00 ","US$35,811,094.00 ","US$57,676,841.64 ",Emerging Markets Equities,2013-08-01,0.32%,2 Platforms,US$0.60 ,24/12/2018,US$0.17 ,2.48%,11.17,0.82,267,15.82%,35%,15%,1099.0,US$22.06 ,US$24.33 ,US$24.01 ,US$24.17 ,61.63,A-,B,B,B+,B-,A-,A-,4.12,0.78%,10.22%,357.01,2.05%,5.57%
54,HAO,Invesco China Small Cap ETF,Equity,"US$63,835,928.00 ",8.05%,"16,500",US$24.56 ,-0.04%,No,No,2.23%,9.01%,-18.74%,34.15%,16.71%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$11,364,831.50)","(US$60,002,050.50)","(US$182,312,786.50)",China Equities,2008-01-30,0.75%,Charles Schwab,US$1.20 ,24/12/2018,US$1.20 ,4.92%,11.93,1.06,310,9.65%,35%,15%,1099.0,US$22.46 ,US$24.62 ,US$24.52 ,US$24.63 ,60.62,A,A,C+,B+,B-,B+,A,3.43,38.33%,2.66%,611.29,3.17%,6.34%
55,PEK,VanEck Vectors ChinaAMC CSI 300 ETF,Equity,"US$58,732,882.00 ",10.43%,"11,979",US$34.78 ,0.12%,No,No,1.56%,7.36%,-27.33%,11.21%,37.44%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$13,423,729.00)","(US$25,418,256.00)","US$26,607,842.50 ",China Equities,2010-10-13,0.60%,,US$2.85 ,20/12/2018,US$2.85 ,8.34%,11.37,1.11,301,25.39%,35%,15%,1099.0,US$32.00 ,US$34.91 ,US$34.75 ,US$34.81 ,61.3,B,A-,B-,A,C+,B,C,2.94,9.17%,0.73%,415.11,5.99%,4.42%
57,IDX,VanEck Vectors Indonesia Index ETF,Equity,"US$49,108,583.00 ",9.93%,"21,834",US$23.92 ,-0.75%,No,No,0.00%,5.00%,-5.86%,31.65%,25.14%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$16,660,237.00)","(US$62,022,727.50)","(US$140,758,222.00)",Asia Pacific Equities,2009-01-15,0.57%,,US$0.48 ,20/12/2018,US$0.48 ,2.03%,14.47,0.7,44,55.60%,35%,15%,1099.0,US$22.64 ,US$24.12 ,US$23.84 ,US$23.96 ,62.24,B+,B+,B+,A,C+,B-,C+,4.44,43.49%,17.08%,718.72,3.06%,7.98%
62,CN,Xtrackers Harvest MSCI All China Equity Fund,Equity,"US$36,344,011.00 ",11.38%,"8,927",US$31.61 ,-0.41%,No,No,1.74%,9.72%,-20.70%,42.51%,,US$0.00 ,US$0.00 ,US$0.00 ,"US$9,935,046.50 ","US$27,914,782.50 ","US$35,314,401.00 ",China Equities,2014-04-30,0.50%,,US$0.59 ,19/12/2018,US$0.59 ,1.91%,10.56,1.18,226,68.47%,35%,15%,1099.0,US$28.55 ,US$31.86 ,,,62.12,B-,C+,B,A-,B-,,,,,,,,
64,FXP,ProShares UltraShort China 50,Equity,"US$31,908,398.00 ",-17.23%,"88,476",US$63.57 ,1.88%,Yes,2x,-2.60%,-15.66%,19.35%,-69.31%,-78.45%,"(US$357,755.50)",US$0.00 ,"US$3,544,739.50 ","US$4,349,306.48 ","US$13,195,992.48 ","US$6,544,037.55 ",Leveraged Equities,2007-11-06,0.95%,,US$0.12 ,26/12/2018,US$0.12 ,0.19%,0.0,-2.33,76,57.44%,35%,15%,1099.0,US$62.19 ,US$76.89 ,US$63.16 ,US$64.03 ,38.72,B,B+,B,A,C+,,,,,,,,
65,EET,ProShares Ultra MSCI Emerging Markets,Equity,"US$29,534,535.00 ",18.92%,"13,560",US$73.80 ,-1.36%,No,2x,2.64%,15.08%,-30.86%,84.99%,16.80%,"US$1,447,840.50 ","(US$3,645,734.25)","US$1,447,840.50 ","(US$15,568,531.75)","US$8,905,299.25 ","(US$1,031,450.75)",Leveraged Equities,2009-06-02,0.95%,,US$0.10 ,26/12/2018,US$0.10 ,0.14%,0.0,1.87,1087,24.04%,35%,15%,1099.0,US$62.58 ,US$74.82 ,US$73.38 ,US$74.26 ,61.88,C+,B-,C,C+,B+,,,,,,,,
66,CHIX,Global X MSCI China Financials ETF,Equity,"US$29,119,757.00 ",10.79%,"11,181",US$16.22 ,-0.12%,No,No,1.88%,8.86%,-15.83%,51.97%,59.54%,"(US$2,200,242.00)",US$0.00 ,"(US$753,991.00)","(US$20,424,592.00)","(US$16,059,699.00)","(US$2,972,699.00)",China Equities,2009-12-10,0.65%,2 Platforms,US$0.70 ,28/12/2018,US$0.70 ,4.33%,7.22,1.23,81,59.15%,35%,15%,1099.0,US$14.59 ,US$16.31 ,,,63.07,C,A-,C+,C,C,A-,B-,4.27,15.38%,13.21%,16.79,0.00%,5.69%
67,CHAD,Direxion Daily CSI 300 China A Share Bear 1X Shares,Equity,"US$28,769,742.00 ",-9.63%,"18,013",US$35.95 ,0.06%,Yes,No,-1.29%,-7.37%,25.98%,-27.72%,,"(US$31,635,922.50)",US$0.00 ,"(US$31,635,922.50)","(US$96,404,045.50)","(US$106,122,013.00)","US$13,409,021.00 ",Inverse Equities,2015-06-17,0.85%,,US$0.28 ,27/12/2018,US$0.08 ,0.78%,0.0,-1.06,299,25.24%,35%,15%,1099.0,US$35.63 ,US$39.23 ,US$35.86 ,US$36.01 ,38.63,,B+,A-,,,,,,,,,,
68,XPP,ProShares Ultra FTSE China 50,Equity,"US$28,640,964.00 ",18.79%,"7,653",US$67.39 ,-1.82%,No,2x,2.26%,17.20%,-35.12%,83.32%,46.58%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$20,078,316.50)","(US$7,985,988.50)","(US$20,545,988.50)",Leveraged Equities,2009-06-02,0.95%,,US$0.83 ,26/12/2018,US$0.83 ,1.24%,0.0,2.3,76,57.44%,35%,15%,1099.0,US$55.92 ,US$68.37 ,US$66.87 ,US$67.82 ,60.39,C,B,C+,C,C+,,,,,,,,
69,INXX,Columbia India Infrastructure Index Fund,Equity,"US$28,074,756.00 ",-9.91%,"5,927",US$10.73 ,-1.38%,No,No,-2.45%,-8.91%,-29.56%,20.14%,21.87%,"(US$572,375.00)",US$0.00 ,"(US$572,375.00)","(US$13,846,373.50)","(US$13,838,594.50)","US$20,129,755.00 ",Asia Pacific Equities,2010-08-11,0.76%,,US$0.16 ,21/12/2018,US$0.16 ,1.53%,14.14,0.95,31,49.59%,35%,15%,1099.0,US$10.56 ,US$11.85 ,US$10.71 ,US$10.78 ,39.59,C,B+,C,C,C,B,C+,3.13,2.07%,1.31%,2723.64,7.35%,0.82%
70,CHIC,Global X MSCI China Communication Services ETF,Equity,"US$27,403,671.00 ",4.43%,"9,965",US$23.82 ,-3.64%,No,No,-3.97%,1.79%,-25.81%,26.31%,16.04%,"(US$3,598,938.00)",US$0.00 ,"(US$3,598,938.00)","(US$3,598,938.00)","(US$3,598,938.00)","(US$3,598,938.00)",China Equities,2009-12-08,0.65%,,US$0.05 ,28/12/2018,US$0.05 ,0.22%,18.08,1.07,25,60.13%,,,,US$23.28 ,US$24.78 ,US$23.80 ,US$23.83 ,50.0,,,,,,,,3.57,3.91%,3.48%,44.82,0.23%,3.02%
72,ASHS,Xtrackers Harvest CSI 500 China-A Shares Small Cap Fund,Equity,"US$22,074,182.00 ",4.88%,"13,077",US$23.42 ,1.39%,No,No,-1.26%,2.99%,-31.82%,-21.70%,,US$0.00 ,US$0.00 ,US$0.00 ,"US$4,934,543.00 ","US$7,201,354.00 ","US$33,205,031.46 ",China Equities,2014-05-21,0.65%,,US$0.00 ,16/12/2015,US$0.17 ,0.00%,12.4,1.2,501,5.14%,35%,15%,1099.0,US$22.84 ,US$23.87 ,US$23.35 ,US$23.52 ,51.49,B,A-,C,A+,C,,,,,,,,
75,ASEA,Global X FTSE ASEAN 40 ETF,Equity,"US$20,264,046.00 ",6.17%,"9,582",US$16.18 ,0.00%,No,No,0.59%,3.29%,-8.46%,45.18%,25.81%,"US$798,776.50 ",US$0.00 ,"US$798,776.50 ","US$2,843,987.50 ","US$5,123,433.50 ","(US$9,329,066.50)",Asia Pacific Equities,2011-02-16,0.65%,2 Platforms,US$0.47 ,28/12/2018,US$0.47 ,2.90%,13.61,0.74,41,50.29%,35%,15%,1099.0,US$15.71 ,US$16.23 ,,,60.2,B+,C+,B-,A-,B+,A-,C+,6.12,87.31%,70.33%,264.53,1.24%,5.57%
76,ECNS,iShares MSCI China Small-Cap ETF,Equity,"US$18,972,688.00 ",8.70%,"3,002",US$42.50 ,0.26%,No,No,3.06%,8.61%,-16.53%,27.68%,12.55%,US$0.00 ,US$0.00 ,US$0.00 ,"US$640,285.50 ","(US$1,406,214.50)","(US$8,266,714.50)",Asia Pacific Equities,2010-09-28,0.59%,,US$2.41 ,18/12/2018,US$1.67 ,5.80%,9.25,0.95,256,14.69%,35%,15%,1099.0,US$38.43 ,US$42.39 ,US$42.39 ,US$42.63 ,64.74,A+,B,A-,B+,B,A,A+,,,,,,
77,YAO,Invesco China All-Cap ETF,Equity,"US$18,544,536.00 ",11.64%,"1,637",US$30.83 ,-0.06%,No,No,2.54%,10.64%,-17.83%,53.35%,40.60%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$2,860,381.00)","(US$11,131,970.00)","(US$40,875,511.00)",China Equities,2009-10-19,0.70%,Charles Schwab,US$0.69 ,24/12/2018,US$0.69 ,2.24%,10.98,1.18,300,38.85%,35%,15%,1099.0,US$27.51 ,US$31.01 ,US$30.81 ,US$30.83 ,62.9,A-,B-,B-,B,A-,A-,A-,2.94,10.00%,0.76%,355.36,1.46%,6.86%
79,EEV,UltraShort MSCI Emerging Markets,Equity,"US$17,721,297.00 ",-17.17%,"22,490",US$42.84 ,1.49%,Yes,2x,-2.84%,-13.98%,17.81%,-66.71%,-63.89%,"(US$4,521,395.00)","(US$2,143,368.50)","(US$4,521,395.00)","(US$4,868,855.99)","(US$9,588,662.99)","US$2,947,337.45 ",Leveraged Equities,2007-11-01,0.95%,,US$0.19 ,26/12/2018,US$0.12 ,0.45%,0.0,-1.73,1087,24.04%,35%,15%,1099.0,US$42.02 ,US$50.73 ,US$42.69 ,US$43.02 ,37.47,B,B+,B,A,B+,,,,,,,,
81,CNXT,VanEck Vectors ChinaAMC SME-ChiNext ETF,Equity,"US$16,832,786.00 ",7.76%,"7,747",US$22.57 ,2.08%,No,No,-0.02%,5.84%,-34.00%,-24.82%,,US$0.00 ,US$0.00 ,US$0.00 ,"US$3,128,297.50 ","(US$6,549,287.50)","US$25,553,788.00 ",China Equities,2014-07-24,0.65%,,US$0.00 ,18/12/2017,US$0.07 ,0.00%,18.69,1.35,101,32.49%,35%,15%,1099.0,US$21.38 ,US$22.57 ,US$22.55 ,US$22.57 ,54.85,,A-,B+,,C,,,,,,,,
83,SCIN,Columbia India Small Cap Fund,Equity,"US$14,978,043.00 ",-9.79%,"4,848",US$13.46 ,-2.68%,No,No,-3.17%,-10.36%,-40.96%,-0.23%,31.92%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$10,785,474.00)","(US$4,966,174.50)","(US$5,197,702.50)",Asia Pacific Equities,2010-07-07,0.77%,,US$0.00 ,15/12/2017,US$0.17 ,0.00%,12.28,0.98,73,28.02%,35%,15%,1099.0,US$13.26 ,US$15.43 ,US$13.39 ,US$13.59 ,39.0,C,C+,C,C,C+,C,B-,,,,,,
85,AXJV,iShares Edge MSCI Min Vol Asia ex Japan ETF,Equity,"US$12,399,774.00 ",5.67%,"4,761",US$35.20 ,-0.26%,No,No,0.54%,4.79%,-5.64%,-4.14%,,US$0.00 ,US$0.00 ,US$0.00 ,"US$3,640,442.50 ","US$1,433,606.50 ","US$1,622,606.50 ",Asia Pacific Equities,2014-06-03,0.35%,,US$0.77 ,18/12/2018,US$0.41 ,2.18%,13.65,0.67,251,14.46%,35%,15%,1099.0,US$33.40 ,US$35.38 ,,,61.83,,,A,,,,,4.82,40.77%,28.54%,422.12,4.72%,8.05%
86,ASHX,Xtrackers CSI 300 China A-Shares Hedged Equity ETF,Equity,"US$12,173,250.00 ",10.48%,"1,571",US$17.50 ,-0.17%,No,No,1.51%,7.63%,-23.33%,3.69%,,US$0.00 ,US$0.00 ,US$0.00 ,"US$9,819,922.00 ","US$10,787,109.00 ","US$10,501,392.98 ",China Equities,2015-10-20,0.60%,,US$0.17 ,19/12/2018,US$0.17 ,1.00%,10.62,1.03,235,24.78%,39%,20%,1099.0,US$16.06 ,US$17.60 ,,,62.28,,,C+,,,,,2.83,6.67%,0.51%,456.15,8.53%,4.55%
87,AFTY,CSOP FTSE China A50 ETF,Equity,"US$11,197,635.00 ",13.12%,"8,255",US$14.83 ,-0.87%,No,No,2.29%,10.01%,-24.47%,38.15%,,US$0.00 ,US$0.00 ,US$0.00 ,"US$4,669,830.00 ","(US$3,177,609.00)","(US$290,105,557.18)",China Equities,2015-03-12,0.70%,,US$0.15 ,16/12/2016,US$0.15 ,1.22%,8.88,1.29,50,51.39%,35%,15%,1099.0,US$13.14 ,US$14.95 ,,,62.26,,B+,B,,,,,3.54,45.83%,3.32%,260.64,8.41%,6.26%
88,XCEM,Columbia EM Core ex-China ETF,Equity,"US$10,266,535.00 ",9.80%,"4,002",US$26.10 ,0.58%,No,No,2.09%,7.58%,-9.35%,52.43%,,"US$1,235,361.00 ",US$0.00 ,"US$1,235,361.00 ","US$1,235,361.00 ","US$7,461,999.50 ","US$6,482,736.50 ",Emerging Markets Equities,2015-09-02,0.35%,,US$0.62 ,21/12/2018,US$0.62 ,2.44%,12.15,0.74,101,34.59%,35%,15%,1099.0,US$24.20 ,US$26.14 ,US$25.82 ,US$26.31 ,65.45,B+,C,A,,,B,B,5.04,83.84%,34.35%,395.44,4.79%,3.49%
89,FCA,First Trust China AlphaDEX Fund,Equity,"US$7,808,863.00 ",10.63%,"4,920",US$26.13 ,1.28%,No,No,2.43%,11.00%,-18.62%,59.00%,39.38%,US$0.00 ,US$0.00 ,US$0.00 ,"US$265,581.50 ","US$3,037,468.50 ","US$7,309,425.14 ",China Equities,2011-04-21,0.80%,,US$0.73 ,18/12/2018,US$0.10 ,2.84%,7.54,1.12,51,33.61%,35%,15%,1099.0,US$23.00 ,US$26.24 ,US$26.06 ,US$26.22 ,59.31,B,B-,C+,B,B,A,B-,2.42,2.50%,0.16%,1605.17,3.67%,3.64%
92,YXI,ProShares Short FTSE China 50,Equity,"US$6,720,455.00 ",-8.84%,"7,195",US$19.18 ,0.89%,Yes,No,-1.64%,-8.01%,12.76%,-41.08%,-48.05%,"US$1,023,245.50 ",US$0.00 ,"US$1,023,245.50 ","US$1,874,668.00 ","(US$2,694,340.00)","US$11,284,160.00 ",Inverse Equities,2010-03-16,0.95%,,US$0.05 ,26/12/2018,US$0.05 ,0.27%,0.0,-1.1,76,57.44%,35%,15%,1099.0,US$19.00 ,US$21.12 ,US$19.14 ,US$19.23 ,38.58,B-,B,C+,A,C,,,,,,,,
96,KALL,KraneShares MSCI China All Shares Index ETF,Equity,"US$5,757,744.00 ",11.38%,"2,150",US$23.29 ,-0.38%,No,No,1.79%,9.50%,-19.93%,36.43%,,"US$3,331,852.50 ",US$0.00 ,"US$3,331,852.50 ","US$3,331,852.50 ","US$3,331,852.50 ","US$3,331,852.50 ",China Equities,2015-02-12,0.72%,,US$0.43 ,26/12/2018,US$0.43 ,1.91%,14.01,1.23,292,34.57%,,,,US$21.10 ,US$23.46 ,US$23.29 ,US$23.30 ,61.35,,,,,,,,2.95,10.83%,0.80%,417.01,3.29%,5.40%
97,XINA,SPDR MSCI China A Shares IMI ETF,Equity,"US$4,476,185.00 ",8.77%,"1,766",US$18.00 ,0.06%,No,No,0.11%,6.13%,-27.51%,-1.42%,,"US$885,260.00 ","US$885,260.00 ","US$885,260.00 ","US$2,768,366.50 ","US$2,768,366.50 ","US$2,768,366.50 ",China Equities,2015-10-28,0.65%,,US$0.24 ,21/12/2018,US$0.24 ,1.39%,12.03,1.08,612,15.76%,39%,20%,1099.0,US$16.93 ,US$18.16 ,US$17.99 ,US$18.03 ,58.65,,,B+,,,,,2.61,3.33%,0.29%,461.81,6.95%,3.25%
99,NFTY,First Trust India NIFTY 50 Equal Weight ETF,Equity,"US$3,367,231.00 ",-5.07%,568,US$33.53 ,1.02%,No,No,-1.73%,-3.26%,-10.87%,35.76%,24.89%,US$0.00 ,US$0.00 ,US$0.00 ,"US$1,838,934.50 ","US$1,838,934.50 ","US$1,838,934.50 ",Asia Pacific Equities,2012-02-14,0.80%,,US$0.00 ,21/12/2017,US$0.54 ,0.00%,15.95,0.73,51,22.54%,,,,US$33.44 ,US$35.94 ,,,44.42,,,,,,,,4.46,27.39%,17.34%,944.83,8.21%,3.37%
102,KFYP,KraneShares CSI China Five Year Plan ETF,Equity,"US$2,446,971.00 ",11.34%,527,US$24.19 ,-0.21%,No,No,1.75%,9.85%,-11.32%,41.86%,11.47%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,753,542.50)","US$257,371.00 ","US$257,371.00 ",China Equities,2013-07-22,0.71%,,US$5.78 ,27/12/2018,US$3.77 ,23.71%,14.54,1.4,98,48.00%,35%,15%,1099.0,US$21.56 ,US$24.45 ,US$24.03 ,US$24.52 ,64.3,C,C,B+,C,C,B-,,3.23,21.67%,1.67%,754.92,7.93%,6.58%
104,CHIM,Global X MSCI China Materials ETF,Equity,"US$2,414,235.00 ",8.89%,750,US$15.92 ,0.38%,No,No,3.85%,11.02%,-28.03%,59.17%,32.79%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,865,292.00)","US$1,173,090.00 ","US$1,051,090.00 ",China Equities,2010-01-12,0.65%,2 Platforms,US$0.75 ,28/12/2018,US$0.75 ,4.70%,6.9,1.13,42,62.12%,35%,15%,1099.0,US$14.24 ,US$15.91 ,US$15.85 ,US$16.07 ,61.55,C+,B-,C+,B-,B-,C+,C,2.44,1.30%,0.18%,1110.98,0.00%,1.49%
106,CHIE,Global X MSCI China Energy ETF,Equity,"US$2,306,722.00 ",8.12%,971,US$11.65 ,0.34%,No,No,0.47%,7.13%,0.01%,41.94%,-1.64%,"(US$531,924.00)",US$0.00 ,US$0.00 ,"US$765,009.50 ","US$765,009.50 ","(US$1,128,490.50)",China Equities,2009-12-15,0.65%,2 Platforms,US$0.38 ,28/12/2018,US$0.38 ,3.32%,8.65,1.13,23,67.57%,35%,15%,1099.0,US$10.80 ,US$11.76 ,US$11.65 ,US$11.65 ,58.1,C,C,C+,B-,C,B+,C,3.2,4.53%,1.55%,2045.17,15.16%,6.49%
107,CHII,Global X MSCI China Industrials ETF,Equity,"US$2,132,230.00 ",6.74%,792,US$14.01 ,0.07%,No,No,1.60%,7.32%,-8.40%,41.07%,39.34%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,374,684.50)","(US$2,063,489.00)","(US$1,704,989.00)",China Equities,2009-11-30,0.65%,2 Platforms,US$0.34 ,28/12/2018,US$0.34 ,2.39%,9.06,1.1,81,50.40%,35%,15%,1099.0,US$13.00 ,US$14.09 ,US$14.00 ,US$14.01 ,60.74,C,B-,B-,C,C+,A,B-,2.14,1.20%,0.10%,1641.97,5.11%,10.83%
113,CNHX,CSOP MSCI China A International Hedged ETF,Equity,"US$1,201,778.00 ",7.66%,370,US$23.83 ,0.55%,No,No,1.75%,5.47%,-20.85%,8.85%,,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,291,525.00)","(US$1,291,525.00)",China Equities,2015-10-20,0.79%,,US$0.60 ,14/12/2018,US$0.60 ,2.52%,10.76,0.75,224,25.75%,39%,20%,1099.0,US$22.29 ,US$23.84 ,US$23.83 ,US$23.83 ,57.08,,,C+,,,,,2.82,5.00%,0.48%,507.75,8.60%,4.43%
